pickup_date,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code_id,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,pickup_location_id,dropoff_location_id,junk1,junk2,trip_duration_minutes
2009-01-01,0,CMT,2009-01-01 00:18:13,2009-01-01 00:20:28,1,0.7,-73.97106,40.792942,,,-73.964424,40.802216,Cash,4.6,0,0.0,0.0,0.0,0.0,4.6,0,0,,,2.25
2009-01-01,0,CMT,2009-01-01 00:18:13,2009-01-01 00:25:58,3,0.7,-73.97226,40.756332,,,-73.978546,40.761524,Cash,6.2,0,0.0,0.0,0.0,0.0,6.2,0,0,,,7.75
2009-01-01,0,CMT,2009-01-01 00:18:13,2009-01-01 00:29:59,1,3.0,-73.96464,40.764618,,,-73.97358,40.794773,Cash,10.6,0,0.0,0.0,0.0,0.0,10.6,0,0,,,11.766666666666667
2009-01-01,0,CMT,2009-01-01 00:18:14,2009-01-01 00:32:45,2,3.5,-73.99718,40.722126,,,-73.99249,40.763855,Cash,15.8,0,0.0,0.0,0.0,0.0,15.8,0,0,,,14.516666666666667
2009-01-01,0,CMT,2009-01-01 00:18:15,2009-01-01 00:29:52,2,3.0,-73.98316,40.735653,,,-73.95709,40.774338,Cash,10.2,0,0.0,0.0,0.0,0.0,10.2,0,0,,,11.616666666666667
2009-01-01,0,CMT,2009-01-01 00:18:19,2009-01-01 00:28:35,2,2.0,-73.98737,40.741722,,,-73.99597,40.759945,Cash,8.6,0,0.0,0.0,0.0,0.0,8.599999,0,0,,,10.266666666666667
2009-01-01,0,CMT,2009-01-01 00:18:20,2009-01-01 00:23:58,1,1.0,-73.992004,40.72564,,,-73.976906,40.725594,Dispute,5.8,0,0.0,0.0,0.0,0.0,5.7999997,0,0,,,5.633333333333334
2009-01-01,0,CMT,2009-01-01 00:18:21,2009-01-01 00:24:40,4,2.0,-74.004166,40.707554,,,-73.98861,40.693478,Cash,7.8,0,0.0,0.0,0.0,0.0,7.7999997,0,0,,,6.316666666666666
2009-01-01,0,CMT,2009-01-01 00:18:21,2009-01-01 00:21:36,2,0.29999998,-73.98027,40.77538,,,-73.982216,40.77761,Cash,4.2,0,0.0,0.0,0.0,0.0,4.2,0,0,,,3.25
2009-01-01,0,CMT,2009-01-01 00:18:22,2009-01-01 00:26:16,1,3.0,-73.97178,40.762314,,,-73.97133,40.79547,Cash,9.4,0,0.0,0.0,0.0,0.0,9.4,0,0,,,7.9
2009-01-01,0,CMT,2009-01-01 00:18:22,2009-01-01 00:21:47,2,0.7,-73.99155,40.750088,,,-74.00085,40.74735,Cash,4.6,0,0.0,0.0,0.0,0.0,4.6,0,0,,,3.4166666666666665
2009-01-01,0,CMT,2009-01-01 00:18:25,2009-01-01 00:21:54,2,0.7,-73.99121,40.750107,,,-73.99881,40.743828,Cash,4.6,0,0.0,0.0,0.0,0.0,4.6,0,0,,,3.4833333333333334
2009-01-01,0,CMT,2009-01-01 00:18:25,2009-01-01 00:37:35,1,8.099999,-73.91517,40.7725,,,-73.95835,40.729843,Cash,21.0,0,0.0,0.0,0.0,0.0,21.0,0,0,,,19.166666666666668
2009-01-01,0,CMT,2009-01-01 00:18:28,2009-01-01 00:26:24,1,3.6,-73.956276,40.7634,,,-73.92132,40.744396,Cash,10.6,0,0.0,0.0,0.0,0.0,10.6,0,0,,,7.933333333333334
2009-01-01,0,CMT,2009-01-01 00:18:29,2009-01-01 00:22:59,2,1.1,-74.00413,40.752502,,,-73.99361,40.743195,Cash,5.8,0,0.0,0.0,0.0,0.0,5.7999997,0,0,,,4.5
2009-01-01,0,CMT,2009-01-01 00:18:33,2009-01-01 00:23:12,1,0.9,-73.98577,40.74449,,,-73.99062,40.740337,Cash,5.4,0,0.0,0.0,0.0,0.0,5.4,0,0,,,4.65
2009-01-01,0,CMT,2009-01-01 00:18:34,2009-01-01 00:43:15,3,4.6,-73.96618,40.76455,,,-74.010124,40.711426,Cash,16.2,0,0.0,0.0,0.0,0.0,16.2,0,0,,,24.683333333333334
2009-01-01,0,CMT,2009-01-01 00:18:40,2009-01-01 00:33:17,1,3.2,-73.980644,40.78321,,,-73.99046,40.7524,Cash,11.4,0,0.0,0.0,0.0,0.0,11.4,0,0,,,14.616666666666667
2009-01-01,0,CMT,2009-01-01 00:18:40,2009-01-01 00:26:33,4,1.2,-73.98072,40.75493,,,-73.96806,40.756126,Cash,6.6,0,0.0,0.0,0.0,0.0,6.6,0,0,,,7.883333333333334
2009-01-01,0,CMT,2009-01-01 00:18:42,2009-01-01 00:32:53,3,1.9,-73.97803,40.729397,,,-73.982765,40.72337,Cash,10.2,0,0.0,0.0,0.0,0.0,10.2,0,0,,,14.183333333333334
2009-01-01,0,CMT,2009-01-01 00:18:48,2009-01-01 00:45:55,2,16.0,-73.98857,40.75284,,,-73.78203,40.666477,Cash,36.6,0,0.0,0.0,4.15,0.0,40.75,0,0,,,27.116666666666667
2009-01-01,0,CMT,2009-01-01 00:18:50,2009-01-01 00:22:29,1,1.0,-73.99161,40.75042,,,-74.0018,40.739586,Credit,5.0,0,0.0,0.75,0.0,0.0,5.75,0,0,,,3.65
2009-01-01,0,CMT,2009-01-01 00:18:51,2009-01-01 00:43:33,1,18.3,-73.77657,40.64574,,,-73.98784,40.730957,Cash,45.0,0,0.0,0.0,4.15,0.0,49.149998,0,0,,,24.7
2009-01-01,0,CMT,2009-01-01 00:18:53,2009-01-01 00:39:35,1,3.2,-73.988365,40.76418,,,-74.00363,40.72247,Cash,13.4,0,0.0,0.0,0.0,0.0,13.4,0,0,,,20.7
2009-01-01,0,CMT,2009-01-01 00:18:54,2009-01-01 00:26:40,1,2.7,-73.97957,40.743965,,,-73.95228,40.773,Cash,8.6,0,0.0,0.0,0.0,0.0,8.599999,0,0,,,7.766666666666667
2009-01-01,0,CMT,2009-01-01 00:18:56,2009-01-01 00:51:38,1,9.7,-74.00683,40.719856,,,-73.87321,40.672554,Cash,26.6,0,0.0,0.0,0.0,0.0,26.6,0,0,,,32.7
2009-01-01,0,CMT,2009-01-01 00:19:00,2009-01-01 00:42:29,2,10.6,-73.99718,40.719776,,,-73.93817,40.62158,Cash,26.2,0,0.0,0.0,0.0,0.0,26.2,0,0,,,23.483333333333334
2009-01-01,0,CMT,2009-01-01 00:19:03,2009-01-01 00:40:53,1,5.2,-74.00764,40.73291,,,-73.95734,40.76744,Cash,16.6,0,0.0,0.0,0.0,0.0,16.6,0,0,,,21.833333333333332
2009-01-01,0,CMT,2009-01-01 00:19:07,2009-01-01 00:26:38,1,1.4,-73.96785,40.800674,,,-73.9756,40.78464,Cash,7.4,0,0.0,0.0,0.0,0.0,7.4,0,0,,,7.516666666666667
2009-01-01,0,CMT,2009-01-01 00:19:12,2009-01-01 00:29:09,2,2.3,-73.95223,40.7865,,,-73.97499,40.761135,Cash,9.0,0,0.0,0.0,0.0,0.0,9.0,0,0,,,9.95
2009-01-01,0,CMT,2009-01-01 00:19:15,2009-01-01 00:31:05,1,1.8,-74.00113,40.729183,,,-73.990715,40.750084,Cash,8.6,0,0.0,0.0,0.0,0.0,8.599999,0,0,,,11.833333333333334
2009-01-01,0,CMT,2009-01-01 00:19:20,2009-01-01 00:31:35,1,1.1,-73.977234,40.74354,,,-73.99491,40.74864,Cash,8.2,0,0.0,0.0,0.0,0.0,8.2,0,0,,,12.25
2009-01-01,0,CMT,2009-01-01 00:19:21,2009-01-01 00:51:16,2,7.5,-73.99306,40.753567,,,-73.9361,40.840935,Cash,22.6,0,0.0,0.0,0.0,0.0,22.6,0,0,,,31.916666666666668
2009-01-01,0,CMT,2009-01-01 00:19:24,2009-01-01 00:37:51,4,4.4,-73.98368,40.76544,,,-74.00395,40.72218,Cash,14.6,0,0.0,0.0,0.0,0.0,14.6,0,0,,,18.45
2009-01-01,0,CMT,2009-01-01 00:19:30,2009-01-01 00:23:53,1,0.7,-73.965996,40.77378,,,-73.957016,40.77497,Cash,5.0,0,0.0,0.0,0.0,0.0,5.0,0,0,,,4.383333333333334
2009-01-01,0,CMT,2009-01-01 00:19:34,2009-01-01 00:31:31,2,2.0,-73.97874,40.75832,,,-73.95723,40.76656,Cash,9.4,0,0.0,0.0,0.0,0.0,9.4,0,0,,,11.95
2009-01-01,0,CMT,2009-01-01 00:19:35,2009-01-01 00:40:35,1,2.2,-73.97503,40.760616,,,-73.99425,40.734413,Cash,12.2,0,0.0,0.0,0.0,0.0,12.2,0,0,,,21.0
2009-01-01,0,CMT,2009-01-01 00:19:40,2009-01-01 00:40:04,2,3.6,-73.98205,40.77462,,,-73.99507,40.73395,Credit,13.8,0,0.0,2.76,0.0,0.0,16.56,0,0,,,20.4
2009-01-01,0,CMT,2009-01-01 00:19:41,2009-01-01 00:27:41,1,3.2,-73.96549,40.80592,,,-73.947075,40.83722,Cash,9.8,0,0.0,0.0,0.0,0.0,9.8,0,0,,,8.0
2009-01-01,0,CMT,2009-01-01 00:19:42,2009-01-01 00:24:14,1,0.59999996,-74.000534,40.742676,,,-74.00801,40.739536,Cash,5.0,0,0.0,0.0,0.0,0.0,5.0,0,0,,,4.533333333333333
2009-01-01,0,CMT,2009-01-01 00:19:44,2009-01-01 00:29:12,1,2.5,-73.952385,40.77222,,,-73.987114,40.776157,Cash,9.0,0,0.0,0.0,0.0,0.0,9.0,0,0,,,9.466666666666667
2009-01-01,0,CMT,2009-01-01 00:19:47,2009-01-01 00:24:05,1,0.9,-73.98191,40.740543,,,-73.9777,40.751938,Cash,5.4,0,0.0,0.0,0.0,0.0,5.4,0,0,,,4.3
2009-01-01,0,CMT,2009-01-01 00:19:50,2009-01-01 00:24:25,1,0.7,-73.96684,40.767372,,,-73.97896,40.772503,Cash,5.4,0,0.0,0.0,0.0,0.0,5.4,0,0,,,4.583333333333333
2009-01-01,0,CMT,2009-01-01 00:19:54,2009-01-01 00:23:35,1,1.3,-73.972664,40.753094,,,-73.960464,40.769947,Cash,5.8,0,0.0,0.0,0.0,0.0,5.7999997,0,0,,,3.683333333333333
2009-01-01,0,CMT,2009-01-01 00:19:55,2009-01-01 00:32:20,1,2.7,-74.004005,40.742226,,,-73.97278,40.75579,Cash,9.8,0,0.0,0.0,0.0,0.0,9.8,0,0,,,12.416666666666666
2009-01-01,0,CMT,2009-01-01 00:19:59,2009-01-01 00:23:33,1,0.5,-73.95887,40.768078,,,-73.95337,40.771442,Cash,4.6,0,0.0,0.0,0.0,0.0,4.6,0,0,,,3.566666666666667
2009-01-01,0,CMT,2009-01-01 00:20:05,2009-01-01 00:38:54,3,6.2,-73.992065,40.694984,,,-73.98169,40.74482,Cash,17.8,0,0.0,0.0,0.0,0.0,17.8,0,0,,,18.816666666666666
2009-01-01,0,CMT,2009-01-01 00:20:08,2009-01-01 00:37:17,1,6.4,-73.99282,40.758305,,,-73.94404,40.809612,Cash,17.4,0,0.0,0.0,0.0,0.0,17.4,0,0,,,17.15
2009-01-01,0,CMT,2009-01-01 00:20:08,2009-01-01 00:24:41,1,0.9,-73.98868,40.733967,,,-73.97708,40.726646,Cash,5.4,0,0.0,0.0,0.0,0.0,5.4,0,0,,,4.55
2009-01-01,0,CMT,2009-01-01 00:20:08,2009-01-01 00:34:26,2,4.7,-73.94794,40.71128,,,-73.97196,40.675507,Cash,14.2,0,0.0,0.0,0.0,0.0,14.2,0,0,,,14.3
2009-01-01,0,CMT,2009-01-01 00:20:08,2009-01-01 00:31:14,3,2.8999999,-73.976105,40.74806,,,-73.94708,40.78017,Credit,10.2,0,0.0,2.04,0.0,0.0,12.24,0,0,,,11.1
2009-01-01,0,CMT,2009-01-01 00:20:09,2009-01-01 00:40:35,2,4.0,-74.000916,40.72052,,,-73.97128,40.764503,Credit,14.2,0,0.0,1.5,0.0,0.0,15.7,0,0,,,20.433333333333334
2009-01-01,0,CMT,2009-01-01 00:20:10,2009-01-01 00:31:41,1,2.3,-73.97646,40.78059,,,-73.96451,40.75802,Cash,9.4,0,0.0,0.0,0.0,0.0,9.4,0,0,,,11.516666666666667
2009-01-01,0,CMT,2009-01-01 00:20:13,2009-01-01 00:43:46,1,4.4,-73.9995,40.740982,,,-73.96894,40.764267,Cash,15.8,0,0.0,0.0,0.0,0.0,15.8,0,0,,,23.55
2009-01-01,0,CMT,2009-01-01 00:20:13,2009-01-01 00:36:32,1,4.9,-74.00449,40.7423,,,-73.957954,40.78048,Credit,14.6,0,0.0,2.92,0.0,0.0,17.52,0,0,,,16.316666666666666
2009-01-01,0,CMT,2009-01-01 00:20:15,2009-01-01 00:25:28,1,1.5,-74.00344,40.73877,,,-73.98201,40.737373,Cash,6.2,0,0.0,0.0,0.0,0.0,6.2,0,0,,,5.216666666666667
2009-01-01,0,CMT,2009-01-01 00:20:20,2009-01-01 00:26:41,1,1.6,-73.988235,40.764572,,,-73.98701,40.78002,Cash,6.6,0,0.0,0.0,0.0,0.0,6.6,0,0,,,6.35
2009-01-01,0,CMT,2009-01-01 00:20:21,2009-01-01 00:34:38,1,5.5,-73.873,40.774036,,,-73.9098,40.746445,Cash,15.4,0,0.0,0.0,0.0,0.0,15.4,0,0,,,14.283333333333333
2009-01-01,0,CMT,2009-01-01 00:20:22,2009-01-01 00:30:20,4,1.4,-73.9901,40.73219,,,-73.98808,40.748535,Cash,7.8,0,0.0,0.0,0.0,0.0,7.7999997,0,0,,,9.966666666666667
2009-01-01,0,CMT,2009-01-01 00:20:22,2009-01-01 00:27:25,1,1.1,-73.98955,40.730225,,,-74.00256,40.733746,Cash,6.2,0,0.0,0.0,0.0,0.0,6.2,0,0,,,7.05
2009-01-01,0,CMT,2009-01-01 00:20:24,2009-01-01 00:27:11,2,0.9,-74.00523,40.748146,,,-74.005295,40.737556,Cash,6.2,0,0.0,0.0,0.0,0.0,6.2,0,0,,,6.783333333333333
2009-01-01,0,CMT,2009-01-01 00:20:26,2009-01-01 00:34:36,3,7.7999997,-73.92938,40.80768,,,-73.98775,40.72277,Cash,19.4,0,0.0,0.0,0.0,0.0,19.4,0,0,,,14.166666666666666
2009-01-01,0,CMT,2009-01-01 00:20:30,2009-01-01 00:29:58,3,1.3,-73.97916,40.74044,,,-73.98273,40.751152,Cash,7.4,0,0.0,0.0,0.0,0.0,7.4,0,0,,,9.466666666666667
2009-01-01,0,CMT,2009-01-01 00:20:30,2009-01-01 00:24:14,2,1.1,-73.96504,40.773808,,,-73.95186,40.778194,Cash,5.4,0,0.0,0.0,0.0,0.0,5.4,0,0,,,3.7333333333333334
2009-01-01,0,CMT,2009-01-01 00:20:32,2009-01-01 00:22:56,1,0.59999996,-73.99254,40.73052,,,-73.99148,40.724533,Cash,4.2,0,0.0,0.0,0.0,0.0,4.2,0,0,,,2.4
2009-01-01,0,CMT,2009-01-01 00:20:32,2009-01-01 00:47:07,4,2.8999999,-73.977036,40.764107,,,-73.989685,40.743107,Cash,15.0,0,0.0,0.0,0.0,0.0,15.0,0,0,,,26.583333333333332
2009-01-01,0,CMT,2009-01-01 00:20:33,2009-01-01 00:33:57,2,6.9,-73.98078,40.68057,,,-73.97437,40.744144,Credit,17.8,0,0.0,3.56,0.0,0.0,21.359999,0,0,,,13.4
2009-01-01,0,CMT,2009-01-01 00:20:34,2009-01-01 00:23:24,2,0.59999996,-74.004265,40.742382,,,-74.003265,40.741,Cash,4.6,0,0.0,0.0,0.0,0.0,4.6,0,0,,,2.8333333333333335
2009-01-01,0,CMT,2009-01-01 00:20:34,2009-01-01 00:36:47,4,2.3999999,-73.979675,40.77607,,,-73.998405,40.750404,Cash,10.6,0,0.0,0.0,0.0,0.0,10.6,0,0,,,16.216666666666665
2009-01-01,0,CMT,2009-01-01 00:20:42,2009-01-01 00:37:19,4,1.7,-73.98171,40.75134,,,-73.994446,40.76342,Cash,10.2,0,0.0,0.0,0.0,0.0,10.2,0,0,,,16.616666666666667
2009-01-01,0,CMT,2009-01-01 00:20:42,2009-01-01 00:23:08,1,0.5,-73.958885,40.81004,,,-73.96371,40.803265,Cash,4.2,0,0.0,0.0,0.0,0.0,4.2,0,0,,,2.433333333333333
2009-01-01,0,CMT,2009-01-01 00:20:43,2009-01-01 00:26:11,1,1.6,-74.00563,40.73315,,,-74.00244,40.75016,Cash,7.0,0,0.0,0.0,0.0,0.0,7.0,0,0,,,5.466666666666667
2009-01-01,0,CMT,2009-01-01 00:20:48,2009-01-01 00:30:13,1,5.9,-74.016846,40.707806,,,-73.97751,40.75129,Credit,15.4,0,0.0,2.31,0.0,0.0,17.710001,0,0,,,9.416666666666666
2009-01-01,0,CMT,2009-01-01 00:20:49,2009-01-01 00:30:56,1,2.3999999,-73.984535,40.715214,,,-73.99582,40.738937,Cash,9.0,0,0.0,0.0,0.0,0.0,9.0,0,0,,,10.116666666666667
2009-01-01,0,CMT,2009-01-01 00:20:49,2009-01-01 00:24:52,1,1.1,-74.00567,40.7237,,,-74.00478,40.737522,Cash,5.4,0,0.0,0.0,0.0,0.0,5.4,0,0,,,4.05
2009-01-01,0,CMT,2009-01-01 00:20:52,2009-01-01 00:23:28,2,0.4,-73.99667,40.72573,,,-74.0029,40.72672,Cash,4.2,0,0.0,0.0,0.0,0.0,4.2,0,0,,,2.6
2009-01-01,0,CMT,2009-01-01 00:20:53,2009-01-01 00:30:21,2,2.2,-73.98719,40.752033,,,-73.99352,40.72931,Cash,8.6,0,0.0,0.0,0.0,0.0,8.599999,0,0,,,9.466666666666667
2009-01-01,0,CMT,2009-01-01 00:20:56,2009-01-01 00:23:56,2,0.29999998,-73.986786,40.76656,,,-73.98657,40.762413,Cash,4.2,0,0.0,0.0,0.0,0.0,4.2,0,0,,,3.0
2009-01-01,0,CMT,2009-01-01 00:20:57,2009-01-01 00:26:20,1,1.1,-73.96273,40.799206,,,-73.974434,40.787136,Cash,5.8,0,0.0,0.0,0.0,0.0,5.7999997,0,0,,,5.383333333333334
2009-01-01,0,CMT,2009-01-01 00:20:57,2009-01-01 00:35:42,2,3.1,-73.964325,40.758957,,,-73.99884,40.734184,Cash,11.4,0,0.0,0.0,0.0,0.0,11.4,0,0,,,14.75
2009-01-01,0,CMT,2009-01-01 00:21:02,2009-01-01 00:23:59,2,0.5,-73.95321,40.786068,,,-73.95964,40.781975,Cash,4.6,0,0.0,0.0,0.0,0.0,4.6,0,0,,,2.95
2009-01-01,0,CMT,2009-01-01 00:21:02,2009-01-01 00:47:42,1,12.9,-73.942215,40.66901,,,-73.73533,40.68228,Cash,30.6,0,0.0,0.0,0.0,0.0,30.6,0,0,,,26.666666666666668
2009-01-01,0,CMT,2009-01-01 00:21:04,2009-01-01 00:29:39,1,1.1,-73.98041,40.75291,,,-73.964836,40.758827,Cash,6.6,0,0.0,0.0,0.0,0.0,6.6,0,0,,,8.583333333333334
2009-01-01,0,CMT,2009-01-01 00:21:06,2009-01-01 00:24:03,1,0.7,-73.99084,40.7519,,,-73.9924,40.744392,Cash,4.6,0,0.0,0.0,0.0,0.0,4.6,0,0,,,2.95
2009-01-01,0,CMT,2009-01-01 00:21:10,2009-01-01 00:28:39,1,1.7,-73.968506,40.754944,,,-73.96301,40.76944,Cash,7.4,0,0.0,0.0,0.0,0.0,7.4,0,0,,,7.483333333333333
2009-01-01,0,CMT,2009-01-01 00:21:12,2009-01-01 00:23:32,2,0.5,-73.970474,40.796776,,,-73.96548,40.791782,Cash,4.2,0,0.0,0.0,0.0,0.0,4.2,0,0,,,2.3333333333333335
2009-01-01,0,CMT,2009-01-01 00:21:14,2009-01-01 00:25:49,4,0.9,-73.99351,40.724056,,,-74.004036,40.716946,Cash,5.4,0,0.0,0.0,0.0,0.0,5.4,0,0,,,4.583333333333333
2009-01-01,0,CMT,2009-01-01 00:21:14,2009-01-01 00:31:37,1,3.5,-73.96337,40.717617,,,-73.992165,40.731346,Cash,11.0,0,0.0,0.0,0.0,0.0,11.0,0,0,,,10.383333333333333
2009-01-01,0,CMT,2009-01-01 00:21:15,2009-01-01 00:48:05,2,3.8999999,-73.98866,40.738636,,,-73.98635,40.779724,Cash,15.8,0,0.0,0.0,0.0,0.0,15.8,0,0,,,26.833333333333332
2009-01-01,0,CMT,2009-01-01 00:21:23,2009-01-01 00:29:45,2,0.7,-73.97704,40.75918,,,-73.9769,40.751644,Cash,6.2,0,0.0,0.0,0.0,0.0,6.2,0,0,,,8.366666666666667
2009-01-01,0,CMT,2009-01-01 00:21:29,2009-01-01 00:26:51,1,0.9,-73.995995,40.732056,,,-73.98302,40.72517,Cash,5.4,0,0.0,0.0,0.0,0.0,5.4,0,0,,,5.366666666666666
2009-01-01,0,CMT,2009-01-01 00:21:30,2009-01-01 00:28:43,1,1.0,-73.969765,40.76512,,,-73.9613,40.757057,Cash,6.2,0,0.0,0.0,0.0,0.0,6.2,0,0,,,7.216666666666667
2009-01-01,0,CMT,2009-01-01 00:21:31,2009-01-01 00:24:13,1,0.5,-73.98861,40.74661,,,-73.99053,40.739468,Cash,4.2,0,0.0,0.0,0.0,0.0,4.2,0,0,,,2.7
2009-01-01,0,CMT,2009-01-01 00:21:31,2009-01-01 00:24:01,1,0.5,-73.97047,40.752644,,,-73.975845,40.745003,Cash,4.2,0,0.0,0.0,0.0,0.0,4.2,0,0,,,2.5
2009-01-01,0,CMT,2009-01-01 00:21:32,2009-01-01 00:24:38,2,0.59999996,-73.98236,40.77654,,,-73.98938,40.774452,Cash,4.6,0,0.0,0.0,0.0,0.0,4.6,0,0,,,3.1
2009-01-01,0,CMT,2009-01-01 00:21:36,2009-01-01 00:30:38,4,2.5,-73.96661,40.7731,,,-73.94333,40.7952,Cash,8.6,0,0.0,0.0,0.0,0.0,8.599999,0,0,,,9.033333333333333
2009-01-01,0,CMT,2009-01-01 00:21:39,2009-01-01 00:40:34,2,3.0,-73.98473,40.779938,,,-73.972305,40.749573,Cash,13.0,0,0.0,0.0,0.0,0.0,13.0,0,0,,,18.916666666666668
2009-01-01,0,CMT,2009-01-01 00:21:39,2009-01-01 00:25:17,2,0.9,-73.995834,40.738995,,,-73.996,40.74854,Cash,5.0,0,0.0,0.0,0.0,0.0,5.0,0,0,,,3.6333333333333333
2009-01-01,0,CMT,2009-01-01 00:21:41,2009-01-01 00:41:19,3,4.7,-74.004166,40.742424,,,-73.95798,40.77491,Credit,15.0,0,0.0,2.0,0.0,0.0,17.0,0,0,,,19.633333333333333
2009-01-01,0,CMT,2009-01-01 00:21:44,2009-01-01 00:23:44,3,0.29999998,-73.97901,40.7873,,,-73.97577,40.792236,Cash,3.8,0,0.0,0.0,0.0,0.0,3.8,0,0,,,2.0
2009-01-01,0,CMT,2009-01-01 00:21:45,2009-01-01 00:33:16,4,1.8,-73.97959,40.761906,,,-73.98264,40.77164,Cash,8.6,0,0.0,0.0,0.0,0.0,8.599999,0,0,,,11.516666666666667
2009-01-01,0,CMT,2009-01-01 00:21:47,2009-01-01 00:45:22,2,2.7,-73.966934,40.772377,,,-73.97529,40.7415,Cash,14.2,0,0.0,0.0,0.0,0.0,14.2,0,0,,,23.583333333333332
2009-01-01,0,CMT,2009-01-01 00:21:47,2009-01-01 00:34:13,1,1.0,-73.97761,40.757843,,,-73.988075,40.7441,Cash,8.2,0,0.0,0.0,0.0,0.0,8.2,0,0,,,12.433333333333334
2009-01-01,0,CMT,2009-01-01 00:21:50,2009-01-01 00:29:44,1,1.5,-74.0045,40.71257,,,-73.98479,40.72027,Cash,7.4,0,0.0,0.0,0.0,0.0,7.4,0,0,,,7.9
2009-01-01,0,CMT,2009-01-01 00:21:50,2009-01-01 00:41:30,3,9.3,-74.00397,40.73827,,,-73.94093,40.8445,Cash,23.8,0,0.0,0.0,0.0,0.0,23.8,0,0,,,19.666666666666668
2009-01-01,0,CMT,2009-01-01 00:21:52,2009-01-01 00:37:07,1,5.0,-73.94401,40.714584,,,-73.9667,40.675102,Cash,15.0,0,0.0,0.0,0.0,0.0,15.0,0,0,,,15.25
2009-01-01,0,CMT,2009-01-01 00:21:53,2009-01-01 00:34:39,1,1.6,-73.98236,40.748997,,,-74.0026,40.74999,Cash,9.0,0,0.0,0.0,0.0,0.0,9.0,0,0,,,12.766666666666667
2009-01-01,0,CMT,2009-01-01 00:21:57,2009-01-01 00:27:54,3,1.3,-73.97343,40.74787,,,-73.98859,40.738148,Credit,6.2,0,0.0,1.24,0.0,0.0,7.44,0,0,,,5.95
2009-01-01,0,CMT,2009-01-01 00:21:58,2009-01-01 00:30:09,1,1.9,-73.98264,40.772903,,,-73.96086,40.779152,Cash,7.8,0,0.0,0.0,0.0,0.0,7.7999997,0,0,,,8.183333333333334
2009-01-01,0,CMT,2009-01-01 00:21:58,2009-01-01 00:33:49,2,1.9,-73.98015,40.752037,,,-74.001495,40.746456,Cash,9.0,0,0.0,0.0,0.0,0.0,9.0,0,0,,,11.85
2009-01-01,0,CMT,2009-01-01 00:22:00,2009-01-01 00:37:29,1,5.1,-73.98206,40.738243,,,-73.93386,40.798042,Cash,14.2,0,0.0,0.0,0.0,0.0,14.2,0,0,,,15.483333333333333
2009-01-01,0,CMT,2009-01-01 00:22:02,2009-01-01 00:27:22,2,1.0,-73.97384,40.782932,,,-73.970505,40.789146,Cash,5.4,0,0.0,0.0,0.0,0.0,5.4,0,0,,,5.333333333333333
2009-01-01,0,CMT,2009-01-01 00:22:02,2009-01-01 00:36:54,1,3.8,-73.95471,40.805252,,,-73.97657,40.758617,Cash,12.6,0,0.0,0.0,0.0,0.0,12.6,0,0,,,14.866666666666667
2009-01-01,0,CMT,2009-01-01 00:22:04,2009-01-01 00:46:46,3,7.4,-73.95551,40.779285,,,-73.86953,40.74933,Cash,21.0,0,0.0,0.0,0.0,0.0,21.0,0,0,,,24.7
2009-01-01,0,CMT,2009-01-01 00:22:05,2009-01-01 00:38:22,1,3.8,-74.005455,40.72679,,,-74.005554,40.7268,Cash,12.6,0,0.0,0.0,0.0,0.0,12.6,0,0,,,16.283333333333335
2009-01-01,0,CMT,2009-01-01 00:22:12,2009-01-01 00:34:28,2,2.8999999,-73.964035,40.75692,,,-73.96988,40.786423,Cash,10.2,0,0.0,0.0,0.0,0.0,10.2,0,0,,,12.266666666666667
2009-01-01,0,CMT,2009-01-01 00:22:14,2009-01-01 00:32:59,2,2.2,-73.966805,40.773193,,,-73.97462,40.748108,Cash,8.6,0,0.0,0.0,0.0,0.0,8.599999,0,0,,,10.75
2009-01-01,0,CMT,2009-01-01 00:22:15,2009-01-01 00:57:32,2,7.2,-73.99068,40.76092,,,-73.985176,40.748123,Cash,23.0,0,0.0,0.0,0.0,0.0,23.0,0,0,,,35.28333333333333
2009-01-01,0,CMT,2009-01-01 00:22:21,2009-01-01 00:32:37,1,2.5,-73.98806,40.748817,,,-74.0094,40.72592,Cash,9.0,0,0.0,0.0,0.0,0.0,9.0,0,0,,,10.266666666666667
2009-01-01,0,CMT,2009-01-01 00:22:21,2009-01-01 00:27:04,2,0.59999996,-73.97818,40.741722,,,-73.976234,40.7482,Cash,5.0,0,0.0,0.0,0.0,0.0,5.0,0,0,,,4.716666666666667
2009-01-01,0,CMT,2009-01-01 00:22:24,2009-01-01 00:28:37,1,1.5,-73.95289,40.817665,,,-73.937965,40.80474,Cash,6.6,0,0.0,0.0,0.0,0.0,6.6,0,0,,,6.216666666666667
2009-01-01,0,CMT,2009-01-01 00:22:25,2009-01-01 00:32:01,2,1.4,-73.99017,40.725296,,,-73.99494,40.740017,Cash,7.8,0,0.0,0.0,0.0,0.0,7.7999997,0,0,,,9.6
2009-01-01,0,CMT,2009-01-01 00:22:28,2009-01-01 00:30:47,4,2.2,-73.99586,40.742607,,,-74.008965,40.713203,Cash,8.6,0,0.0,0.0,0.0,0.0,8.599999,0,0,,,8.316666666666666
